# t,a,e,i,Omega,omega,varpi,f,M,lam
2.666325000000000000e+07,5.202897472930752443e+00,5.623109599315424117e-02,1.946421931006993677e+00,1.092924942809265190e+02,1.956488099437499173e+01,1.288573752753015071e+02,1.724730424945997527e+02,1.715923161786896571e+02,3.004496914539911927e+02
2.702850000000000000e+07,5.201888621168677673e+00,5.595592340752780780e-02,1.961554072888716194e+00,1.080389954101075887e+02,2.465744626348530133e+01,1.326964416735928580e+02,-8.709516112569434654e+01,2.792917583759216313e+02,5.198820004951449647e+01
2.739375000000000000e+07,5.202286608698238446e+00,5.478691571848622044e-02,1.971985087601638043e+00,1.067148448494326658e+02,2.701605644727274935e+01,1.337309012967054116e+02,3.324445307302703867e+01,2.991800714756159607e+01,1.636489084442670219e+02
2.775900000000000000e+07,5.202782264202819640e+00,5.350747649973679881e-02,1.976587737459502225e+00,1.053850607200103724e+02,3.225806807904098150e+01,1.376431287990513397e+02,1.415255419647749875e+02,1.375881428172736776e+02,2.752312716163250457e+02
2.812425000000000000e+07,5.201580007402490935e+00,5.307624352692500574e-02,1.977395237250566318e+00,1.040283128296215551e+02,3.543761404042033547e+01,1.394659268700418977e+02,-1.179842671498703766e+02,2.474866838933997144e+02,2.695261076344161211e+01
2.848950000000000000e+07,5.201687413789280789e+00,5.060387719479751689e-02,1.972385399622524238e+00,1.026401313869066882e+02,3.958556317536027791e+01,1.422256945622669662e+02,-4.090322509039965304e+00,3.563081439130685908e+02,1.385338384753355285e+02
2.885475000000000000e+07,5.202077673624770249e+00,5.008746252135278659e-02,1.964288656542204192e+00,1.012872857758951710e+02,4.320251542779779186e+01,1.444898012036929629e+02,1.111669676254404493e+02,1.057431019141454129e+02,2.502329031178383900e+02
2.922000000000000000e+07,5.204424945830617766e+00,4.772269222717447079e-02,1.950501279362104823e+00,9.993471518347541860e+01,4.573924918483144353e+01,1.456739643683068550e+02,-1.467863461576461361e+02,2.163009745804351098e+02,1.974938948741969291e+00
2.958525000000000000e+07,5.202103200331817945e+00,4.652383073649977302e-02,1.934184808171593106e+00,9.862423213266548316e+01,5.038811849209298543e+01,1.490123506247584544e+02,-3.855958171060022011e+01,3.246745420377245068e+02,1.136868926624829044e+02
2.995050000000000000e+07,5.201548732426400257e+00,4.503778325494552093e-02,1.913149117744733507e+00,9.737311865974535863e+01,5.198043484028861627e+01,1.493535535000339962e+02,8.125268014780823478e+01,7.617951555018261445e+01,2.255330690502165965e+02
3.031575000000000000e+07,5.202210490356804051e+00,4.239071804965692525e-02,1.888063035483014351e+00,9.619210524267782603e+01,5.634277399014143128e+01,1.525348792328192644e+02,-1.756550995154206021e+02,1.847249217993182242e+02,3.372598010321374886e+02
3.068100000000000000e+07,5.202043437102530810e+00,4.145167715073380665e-02,1.859397089858670693e+00,9.510315794900287756e+01,5.756250212900603458e+01,1.526656600780089263e+02,-6.782017654143918151e+01,2.965261982699891519e+02,8.919185834799803558e+01
3.104625000000000000e+07,5.201876437089883787e+00,3.794837405018521709e-02,1.826392027622183667e+00,9.413418160845441207e+01,5.974114167303476819e+01,1.538753232814891589e+02,5.048822259072126428e+01,4.719359268749741432e+01,2.010689159689866017e+02
3.141150000000000000e+07,5.201437289425597577e+00,3.753688746872609061e-02,1.789257324272664595e+00,9.324592566446015951e+01,6.147663680660451746e+01,1.547225624710646628e+02,1.597749899631310768e+02,1.582477677846455890e+02,3.129703302557102234e+02
3.177675000000000000e+07,5.202351471203791711e+00,3.426396926401722304e-02,1.748290409955896907e+00,9.250278327227709951e+01,6.119186101054416582e+01,1.536946442828212867e+02,-9.269772881498253980e+01,2.712282630398347010e+02,6.492290732265597342e+01
3.214200000000000000e+07,5.201845317797777923e+00,3.315787094882544778e-02,1.705402555879400817e+00,9.185021163160584479e+01,6.309135721405975517e+01,1.549415688456655857e+02,2.344347721118541017e+01,2.196567397154812085e+01,1.769072428172137279e+02
