# t,a,e,i,Omega,omega,varpi,f,M,lam
3.835125000000000000e+07,1.930886688464897816e+01,3.459700989704103669e-02,1.400393777427316078e+00,1.502722472323039824e+02,1.315588836548967322e+02,2.818311308872007430e+02,-1.848890851761493082e+01,3.427380209073614878e+02,2.645691517945622309e+02
3.871650000000000000e+07,1.915400450804292376e+01,3.080083764584662376e-02,1.420012695521644996e+00,1.503572939830928306e+02,1.414739108629294719e+02,2.918312048460222741e+02,-6.528607341083096571e+01,2.978890464879420392e+02,2.297202513339643986e+02
3.908175000000000000e+07,1.928971383061755418e+01,2.783776272695570944e-02,1.440518172331014979e+00,1.501432498020955109e+02,1.365908140512248679e+02,2.867340638533203787e+02,-9.497721772810398022e+01,2.682060836724342607e+02,1.949401475257546394e+02
3.944700000000000000e+07,1.922628425721530476e+01,2.741341899177385591e-02,1.458260610226734588e+00,1.500114279045036767e+02,1.402797647112570587e+02,2.902911926157607354e+02,-1.328786130738473048e+02,2.294558095806663118e+02,1.597470021964270757e+02
3.981225000000000000e+07,1.919883115027132092e+01,2.687993286704958712e-02,1.478620247710220603e+00,1.498113676789856470e+02,1.421896552868369668e+02,2.920010229658226422e+02,-1.692252529724476631e+02,1.913621951232829588e+02,1.233632180891056151e+02
4.017750000000000000e+07,1.930550359806561289e+01,2.422371328624210729e-02,1.496053596147398190e+00,1.496836154475615785e+02,1.440578561787895069e+02,2.937414716263510286e+02,1.557476450363861318e+02,1.545883032041593310e+02,8.832977483051038803e+01
4.054275000000000000e+07,1.915202771281131433e+01,3.083342585312065509e-02,1.515792832835372472e+00,1.495271663125024872e+02,1.445152810360481510e+02,2.940424473485506951e+02,1.228049498541794122e+02,1.197978939571700607e+02,5.384034130572072741e+01
4.090800000000000000e+07,1.929450059954339025e+01,2.927893536802249688e-02,1.534708373546626037e+00,1.491918494144713918e+02,1.596144901879379461e+02,3.088063396024093663e+02,7.291713211402834816e+01,6.973102282214090053e+01,1.853736242455027750e+01
4.127325000000000000e+07,1.921116353010462774e+01,2.530230571634164635e-02,1.550241175783790837e+00,1.489132231144344587e+02,1.502560137775625151e+02,2.991692368919970022e+02,4.574203539901292004e+01,4.369274310238046155e+01,3.428619799943774069e+02
4.163850000000000000e+07,1.921035865624312322e+01,2.952621549728760841e-02,1.569780489295516279e+00,1.486741255624848179e+02,1.421552957899052672e+02,2.908294213523901135e+02,1.690985679904210670e+01,1.594620165341924256e+01,3.067756230058093365e+02
