# t,a,e,i,Omega,omega,varpi,f,M,lam
2.702850000000000000e+07,7.233303224791159947e-01,1.256397115865867317e-02,2.445533556459447144e+00,9.410501490565175686e+01,3.058938055591478360e+02,3.999882046479961417e+01,-3.701361314538020508e+01,3.238466218788283300e+02,3.845442343627949455e+00
2.739375000000000000e+07,7.233324978479402922e-01,1.308098505828721864e-02,2.384579602551025523e+00,9.132028119460669302e+01,3.108687719841045123e+02,4.218905317871121241e+01,1.408861504046695927e+02,1.399332682061331354e+02,1.821223213848443550e+02
2.775900000000000000e+07,7.233279315077979499e-01,1.361153004362276528e-02,2.318056569947023693e+00,8.855077062774039121e+01,3.158682126706726763e+02,4.441898329841308168e+01,-4.511827571927877756e+01,3.159789922413834233e+02,3.979755397964975794e-01
2.812425000000000000e+07,7.233287151685966476e-01,1.413344282844413401e-02,2.246115617750281679e+00,8.579689152659248919e+01,3.206482531995089857e+02,4.644514472610149625e+01,1.334168758987392778e+02,1.322318570236047037e+02,1.786770017497061929e+02
2.848950000000000000e+07,7.233367771935846902e-01,1.460429100416311098e-02,2.168855379548608298e+00,8.305711627071242731e+01,3.254370094050082116e+02,4.849412567572058208e+01,-5.286768338454877636e+01,3.084577262499668109e+02,3.569518519256874356e+02
2.885475000000000000e+07,7.233255494760288951e-01,1.510433415685985374e-02,2.086712896991131050e+00,8.033534260364920954e+01,3.305179938531628068e+02,5.085333645681203052e+01,1.257922455470146303e+02,1.243789742699808158e+02,1.752323107267928322e+02
2.922000000000000000e+07,7.233340944576115428e-01,1.561320290459608517e-02,1.999540971588840588e+00,7.762639255968326779e+01,3.355702474968405227e+02,5.319664005652379757e+01,-6.124423227717971230e+01,3.003154285472179481e+02,3.535120686037417386e+02
2.958525000000000000e+07,7.233251934082737256e-01,1.613915478452187385e-02,1.907407419968619511e+00,7.493508659836636809e+01,3.404430997600975388e+02,5.537818635846394955e+01,1.180546178436645448e+02,1.164132303566846076e+02,1.717914167151485572e+02
2.995050000000000000e+07,7.233403577783737992e-01,1.662671326247443584e-02,1.810488458521709365e+00,7.226181465061338827e+01,3.452922010752596975e+02,5.755401572587306447e+01,-6.925617669589249203e+01,2.925176811676432180e+02,3.500716968935162754e+02
3.031575000000000000e+07,7.233289562213124357e-01,1.706720298345721157e-02,1.709070900393299564e+00,6.961155607294472247e+01,3.503003055563604562e+02,5.991186162930515025e+01,1.102843886332756966e+02,1.084418264912982437e+02,1.683536881206034082e+02
