# t,a,e,i,Omega,omega,varpi,f,M,lam
3.542925000000000000e+07,9.991563752723436886e-01,1.454949800326400811e-02,3.301700172814313827e+00,1.250374396969746442e+02,3.492311802969883843e+02,1.142686199939630569e+02,1.689803961627777653e+02,1.686582640618883602e+02,2.829268840558514171e+02
3.579450000000000000e+07,9.991675200489376074e-01,1.447693797367002010e-02,3.315222775160527657e+00,1.223219577257971338e+02,3.522464857966139675e+02,1.145684435224110729e+02,-1.016829365815794830e+02,2.599451546532632165e+02,1.451359817567429111e+01
3.615975000000000000e+07,9.991630805788391800e-01,1.444897656324596429e-02,3.322042287469465283e+00,1.196237941206415485e+02,3.555934362150506445e+02,1.152172303356921788e+02,-9.380888816978883327e+00,3.508861314739034469e+02,1.061033618095956399e+02
3.652500000000000000e+07,9.991445030256143056e-01,1.436192984326327415e-02,3.321647685426986740e+00,1.169433015241463778e+02,3.582698891596409680e+02,1.152131906837873458e+02,8.411022250547793533e+01,8.247501757952333890e+01,1.976882082633106847e+02
3.689025000000000000e+07,9.991336500088865424e-01,1.438111022506929557e-02,3.314290983906394317e+00,1.142833732048903386e+02,8.465909146185482959e-01,1.151299641195088839e+02,1.743068285026901663e+02,1.741415781190876260e+02,2.892715422385965098e+02
3.725550000000000000e+07,9.991509846599803124e-01,1.434767878975954855e-02,3.300020341477629682e+00,1.116399573840776611e+02,3.600322755945247977e+00,1.152402801400229180e+02,-9.602237260448595180e+01,2.656144685922253643e+02,2.085474873224828585e+01
3.762075000000000000e+07,9.991535578666919104e-01,1.436367984491434407e-02,3.278478072020615919e+00,1.090132543796174645e+02,6.197215041207979169e+00,1.152104694208254330e+02,-2.850301162497816510e+00,3.572306743705552776e+02,1.124411437913807248e+02
3.798600000000000000e+07,9.991561698630057053e-01,1.449126253581705520e-02,3.249938293771033937e+00,1.064103214531461958e+02,8.586646722321418679e+00,1.149969681754676287e+02,9.068522384146638160e+01,8.902460850137381954e+01,2.040215766768414483e+02
3.835125000000000000e+07,9.991542931119848925e-01,1.461253098601842000e-02,3.214685104885452560e+00,1.038284890155628517e+02,1.094121057306257860e+01,1.147696995886254285e+02,-1.791895175817793415e+02,1.808344301423908007e+02,2.956041297310162008e+02
3.871650000000000000e+07,9.991727064843477502e-01,1.474415966576612079e-02,3.172466740350531555e+00,1.012699911105799231e+02,1.321479196158720448e+01,1.144847830721671329e+02,-8.898781394727613758e+01,2.727010875540557322e+02,2.718587062622281536e+01
3.908175000000000000e+07,9.991631934475615484e-01,1.493817798615269116e-02,3.123683796260058543e+00,9.873681389444656986e+01,1.581324731169377174e+01,1.145500612061403416e+02,4.346159593543812427e+00,4.217871679301874011e+00,1.187679328854422351e+02
3.944700000000000000e+07,9.991520546633855249e-01,1.520644466801531793e-02,3.068328356483873698e+00,9.622631115466964502e+01,1.811880978022222877e+01,1.143451209348918809e+02,9.773021145562029233e+01,9.600092969082358252e+01,2.103460506257154634e+02
3.981225000000000000e+07,9.991369122300860495e-01,1.554013065306392681e-02,3.006323376082513210e+00,9.374949590669162092e+01,2.057069027128556371e+01,1.143201861779771775e+02,-1.726265084815607906e+02,1.876046984803635951e+02,3.019248846583407726e+02
4.017750000000000000e+07,9.991432832219238058e-01,1.582943921694553169e-02,2.938207621959179061e+00,9.130813784591849469e+01,2.304231447165697944e+01,1.143504523175754741e+02,-8.264550859820023732e+01,2.791506846506367197e+02,3.350113696821220799e+01
4.054275000000000000e+07,9.991442841023773225e-01,1.619282850925992182e-02,2.863982635704610313e+00,8.890045388664941584e+01,2.541699876546217141e+01,1.143174526521115837e+02,1.111147283481085779e+01,1.075808945916614690e+01,1.250755421112777270e+02
4.090800000000000000e+07,9.991536961449795085e-01,1.665391782808954210e-02,2.783761724043875230e+00,8.653569329818019185e+01,2.827536739881217898e+01,1.148110606969923708e+02,1.037016937778287229e+02,1.018421856770180085e+02,2.166532463740103935e+02
4.127325000000000000e+07,9.991445149361106726e-01,1.710601685758519550e-02,2.698063290987422480e+00,8.421698069123524988e+01,3.094956280910630042e+01,1.151665435003415610e+02,-1.673719282784331313e+02,1.930620390000305235e+02,3.082285825003721129e+02
