# t,a,e,i,Omega,omega,varpi,f,M,lam
2.922000000000000000e+07,3.870981143425981652e-01,2.038556942079428613e-01,6.059910389087690419e+00,-1.055631545486466081e+02,2.983278560740533862e+02,1.927647015254067639e+02,-6.820295148228434634e+00,3.555807254061120375e+02,1.883454269315188299e+02
2.958525000000000000e+07,3.870982244678418116e-01,2.033719997917738942e-01,6.111163471427417448e+00,-1.079315188900086184e+02,3.020822026480078648e+02,1.941506837579992748e+02,1.830204278128959583e+00,1.186336600721147994e+00,1.953370203587204230e+02
2.995050000000000000e+07,3.870975600688487117e-01,2.028954925699264777e-01,6.165154911858047093e+00,-1.102432030276315515e+02,3.058013550633733644e+02,1.955581520357418412e+02,1.040222640193859505e+01,6.762231585882752860e+00,2.023203836216246145e+02
3.031575000000000000e+07,3.870986148353376399e-01,2.023680312970152495e-01,6.220882967448982726e+00,-1.124898618917720228e+02,3.094604244927851937e+02,1.969705626010131709e+02,1.886974750877229212e+01,1.233369534645952115e+01,2.093042579474727063e+02
3.068100000000000000e+07,3.870973519512340144e-01,2.018414917525386265e-01,6.278216980589244045e+00,-1.146762426416390639e+02,3.130854372211421719e+02,1.984091945795030938e+02,2.714446539422686655e+01,1.787906215553367062e+01,2.162882567350367538e+02
3.104625000000000000e+07,3.870986962410477572e-01,2.012999974147443305e-01,6.336044365195419914e+00,-1.168005886705421972e+02,3.166581343079329827e+02,1.998575456373907571e+02,3.519086501653443833e+01,2.340557048329021228e+01,2.232631161206809622e+02
3.141150000000000000e+07,3.870974865412333821e-01,2.007537458629221339e-01,6.393878861310942519e+00,-1.188627069040944235e+02,3.201813470768212255e+02,2.013186401727268162e+02,4.299611022418695683e+01,2.892831914606211541e+01,2.302469593187889245e+02
3.177675000000000000e+07,3.870985677401815872e-01,2.002108088380994411e-01,6.451497516715816616e+00,-1.208673508175040183e+02,3.236733835497509517e+02,2.028060327322469618e+02,5.048564171101078557e+01,3.441019316378299209e+01,2.372162258960299539e+02
3.214200000000000000e+07,3.870979449339252976e-01,1.996779084884549305e-01,6.507737641353188884e+00,-1.228147607808390092e+02,3.271088634313853163e+02,2.042941026505463071e+02,5.771519767938723078e+01,3.990051294156633332e+01,2.441946155921126547e+02
3.250725000000000000e+07,3.870986620385675758e-01,1.991424813226201906e-01,6.562720125911787328e+00,-1.247076425007433897e+02,3.305155013765546528e+02,2.058078588758112915e+02,6.462185706534755525e+01,4.535608475765033631e+01,2.511639436334615993e+02
